city,state,shape,city_latitude,city_longitude,duration_sec,year,month,day
Grover Beach,CA,fireball,35.12120000000002,-120.61930000000002,8.5,2008,12,Night
La Grande,OR,circle,45.322999999999965,-118.20269999999988,,2008,12,Night
Los Angeles,CA,light,34.05070709048434,-118.27993506712303,1200.0,2008,12,Night
Truckee,CA,light,39.33324761904756,-120.24274285714272,3.0,2008,12,Night
Dos Rios,CA,other,,,900.0,2008,12,Day
Junction City,OR,oval,44.21190000000001,-123.28499999999993,300.0,2008,12,Night
San Diego,CA,light,32.78722907702912,-117.14026773074518,120.0,2008,12,Night
Longview,WA,diamond,46.19329999999993,-123.05479999999996,2700.0,2008,12,Night
Los Angeles,CA,light,34.05070709048434,-118.27993506712303,180.0,2008,12,Night
Placerville,CA,cylinder,38.73649999999999,-120.8042999999998,180.0,2008,12,Day
Lynnwood,WA,unknown,47.82361835051538,-122.29480474226806,300.0,2008,12,Night
Sun City,CA,formation,33.71462807017549,-117.20899122807022,10.0,2008,12,Night
Happy Valley,OR,fireball,45.44680000000008,-122.53039999999982,7.0,2008,12,Night
Bellingham,WA,unknown,48.74688634868416,-122.4446200657896,300.0,2008,12,Night
Huntington Beach,CA,light,33.68843322932913,-118.00499422776866,120.0,2008,12,Night
Spokane,WA,light,47.683576293930166,-117.38633105431283,,2008,12,Night
Placentia,CA,light,33.87219999999988,-117.87029999999992,,2008,12,Night
Torrance,CA,unknown,33.83267537437603,-118.33263344426015,2.0,2008,12,Night
San Francisco,CA,light,37.76999211048635,-122.42539404565326,,2008,12,Night
Orinda,CA,flash,37.87719999999993,-122.17970000000012,2.0,2008,12,Night
Los Angeles,CA,light,34.05070709048434,-118.27993506712303,1200.0,2008,12,Night
Long Beach,CA,circle,33.790023288382365,-118.17310534231996,1.0,2008,12,Night
Sherman Oaks,CA,light,34.14653157894737,-118.44670765550212,750.0,2008,12,Night
Orem,UT,light,40.29412297979797,-111.70168459595962,1.0,2008,12,Night
Grants,NM,unknown,35.0207,-107.9583,,2008,12,Night
Las Vegas,NV,light,36.14124586319169,-115.18659190010752,,2008,12,Night
Baker,CA,rectangle,35.3187,-116.0452,10.0,2008,12,Night
Las Vegas,NV,circle,36.14124586319169,-115.18659190010752,120.0,2007,12,Day
Chino,CA,fireball,34.01219999999996,-117.68890000000032,,2008,12,Night
